id,vehicle_id,stop_id,delay,scheduled_time,actual_time,scheduled_time_12hr,actual_time_12hr,actual_delay
2103200,3032,QUEBMORN,713,1730229008,1730229721,03:10:08 PM,03:22:01 PM,713
2103200,3032,QUEBELI2,673,1730229079,1730229752,03:11:19 PM,03:22:32 PM,673
2103200,3032,QUEBLOR2,662,1730229111,1730229773,03:11:51 PM,03:22:53 PM,662
2103200,3032,QUEBDUFF,657,1730229128,1730229785,03:12:08 PM,03:23:05 PM,657
2103200,3032,DUNDQUE2,649,1730229180,1730229829,03:13:00 PM,03:23:49 PM,649
2103200,3032,DUNDONT2,617,1730229240,1730229857,03:14:00 PM,03:24:17 PM,617
2103200,3032,DUNDREC2,585,1730229296,1730229881,03:14:56 PM,03:24:41 PM,585
2103200,3032,DUNDENGL,566,1730229355,1730229921,03:15:55 PM,03:25:21 PM,566
2103200,3032,DUNDELIZ,546,1730229417,1730229963,03:16:57 PM,03:26:03 PM,546
2103200,3032,DUNDADE2,571,1730229480,1730230051,03:18:00 PM,03:27:31 PM,571
2103200,3032,DUNDWIL2,555,1730229524,1730230079,03:18:44 PM,03:27:59 PM,555
2103200,3032,DUNDMAI2,537,1730229586,1730230123,03:19:46 PM,03:28:43 PM,537
2103200,3032,DUNDCOL2,524,1730229649,1730230173,03:20:49 PM,03:29:33 PM,524
2103200,3032,DUNDWAT2,505,1730229713,1730230218,03:21:53 PM,03:30:18 PM,505
2103200,3032,DUNDWEL2,486,1730229780,1730230266,03:23:00 PM,03:31:06 PM,486
2103200,3032,QUEECLAR,420,1730229909,1730230329,03:25:09 PM,03:32:09 PM,420
2103200,3032,QUEERIC2,369,1730229960,1730230329,03:26:00 PM,03:32:09 PM,369
2103200,3032,QUEERIC2,429,1730229960,1730230389,03:26:00 PM,03:33:09 PM,429
2103200,3032,QUENRIDO,398,1730230049,1730230447,03:27:29 PM,03:34:07 PM,398
2103200,3032,RIVEWIL2,356,1730230138,1730230494,03:28:58 PM,03:34:54 PM,356
2103200,3032,RIVEWHA4,349,1730230198,1730230547,03:29:58 PM,03:35:47 PM,349
2103200,3032,RIVEMTPL,325,1730230250,1730230575,03:30:50 PM,03:36:15 PM,325
2103200,3032,WOODRIVE,324,1730230298,1730230622,03:31:38 PM,03:37:02 PM,324
